"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-06-20","84","H,,S","90",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-06-21","82","H,,S","90",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-06-22","84","H,,S","90",",,S","75",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-06-23","83","H,,S","90",",,S","75",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-06-24","84","H,,S","91",",,S","75",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-06-25","82","H,,S","91",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-06-26","83","H,,S","91",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-06-27","79","H,,S","92",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-06-28","81","H,,S","91",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-06-29","83","H,,S","92",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-06-30","83","H,,S","92",",,S","77",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-01","83","H,,S","90",",,S","76",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-02","81","H,,S","89",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-03","81","H,,S","92",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-04","82","H,,S","92",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-05","83","H,,S","93",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-06","84","H,,S","93",",,S","77",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-07","83","H,,S","92",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-08","82","H,,S","92",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-09","81","H,,S","91",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-10","81","H,,S","91",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-11","84","H,,S","90",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-12","82","H,,S","89",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-13","81","H,,S","91",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-14","80","H,,S","91",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-15","82","H,,S","89",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-16","80","H,,S","89",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-17","82","H,,S","91",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-18","82","H,,S","91",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-19","80","H,,S","92",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-20","83","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-21","84","H,,S","93",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-22","83","H,,S","93",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-23","79","H,,S","91",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-24","78","H,,S","85",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-25","78","H,,S","89",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-26","81","H,,S","89",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-27","81","H,,S","89",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-28","80","H,,S","89",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-29","81","H,,S","89",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-30","81","H,,S","90",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-07-31","81","H,,S","90",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-01","82","H,,S","89",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-02","82","H,,S","90",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-03","83","H,,S","90",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-04","79","H,,S","89",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-05","81","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-06","84","H,,S","92",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-07","82","H,,S","91",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-08","83","H,,S","91",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-09","83","H,,S","91",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-10","83","H,,S","90",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-11","85","H,,S","91",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-12","86","H,,S","95",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-13","84","H,,S","95",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-14","81","H,,S","90",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-15","83","H,,S","93",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-16","83","H,,S","93",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-17","80","H,,S","90",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-18","83","H,,S","92",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-19","81","H,,S","92",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-20","81","H,,S","91",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-21","83","H,,S","91",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-22","79","H,,S","90",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-23","78","H,,S","87",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-24","84","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-25","87","H,,S","96",",,S","77",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-26","84","H,,S","95",",,S","76",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-27","80","H,,S","95",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-28","82","H,,S","93",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-29","84","H,,S","94",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-30","84","H,,S","94",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-08-31","84","H,,S","92",",,S","75",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-01","82","H,,S","91",",,S","75",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-02","82","H,,S","91",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-03","80","H,,S","90",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-04","80","H,,S","90",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-05","80","H,,S","90",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-06","83","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-07","84","H,,S","91",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-08","83","H,,S","92",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-09","82","H,,S","92",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-10","82","H,,S","92",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-11","82","H,,S","92",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-12","80","H,,S","90",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-13","84","H,,S","90",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-14","82","H,,S","90",",,S","75",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-15","81","H,,S","92",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-16","78","H,,S","95",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-17","82","H,,S","91",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-18","80","H,,S","89",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-19","81","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-20","80","H,,S","90",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-21","81","H,,S","91",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-22","83","H,,S","91",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-23","83","H,,S","90",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-24","82","H,,S","89",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-25","80","H,,S","89",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-26","81","H,,S","89",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-27","81","H,,S","89",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-28","81","H,,S","89",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-29","81","H,,S","89",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-09-30","80","H,,S","89",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-01","83","H,,S","90",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-02","83","H,,S","92",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-03","81","H,,S","92",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-04","81","H,,S","92",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-05","81","H,,S","90",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-06","82","H,,S","92",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-07","81","H,,S","92",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-08","83","H,,S","91",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-09","82","H,,S","88",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-10","84","H,,S","94",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-11","83","H,,S","94",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-12","82","H,,S","91",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-13","80","H,,S","91",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-14","80","H,,S","90",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-15","82","H,,S","91",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-16","80","H,,S","91",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-17","80","H,,S","90",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-18","82","H,,S","91",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-19","82","H,,S","92",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-20","82","H,,S","92",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-21","80","H,,S","91",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-22","78","H,,S","90",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-23","80","H,,S","90",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-24","81","H,,S","90",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-25","82","H,,S","90",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-26","80","H,,S","90",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-27","81","H,,S","90",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-28","81","H,,S","92",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-29","82","H,,S","92",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-30","82","H,,S","90",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-10-31","81","H,,S","90",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-01","81","H,,S","90",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-02","80","H,,S","90",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-03","78","H,,S","87",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-04","78","H,,S","89",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-05","78","H,,S","89",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-06","80","H,,S","89",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-07","79","H,,S","86",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-08","79","H,,S","87",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-09","81","H,,S","87",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-10","78","H,,S","87",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-11","80","H,,S","88",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-12","78","H,,S","88",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-13","78","H,,S","85",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-14","78","H,,S","86",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-15","79","H,,S","87",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-16","78","H,,S","87",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-17","76","H,,S","87",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-18","76","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-19","77","H,,S","87",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-20","77","H,,S","94",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-21","81","H,,S","88",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-22","78","H,,S","87",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-23","77","H,,S","87",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-24","78","H,,S","86",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-25","78","H,,S","86",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-26","73","H,,S","83",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-27","73","H,,S","81",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-28","77","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-29","75","H,,S","84",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-11-30","75","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-01","74","H,,S","82",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-02","76","H,,S","84",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-03","75","H,,S","84",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-04","76","H,,S","82",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-05","74","H,,S","83",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-06","75","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-07","77","H,,S","85",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-08","77","H,,S","86",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-09","76","H,,S","86",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-10","76","H,,S","84",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-11","77","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-12","76","H,,S","84",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-13","77","H,,S","84",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-14","76","H,,S","84",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-15","77","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-16","75","H,,S","84",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-17","74","H,,S","84",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-18","74","H,,S","81",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-19","75","H,,S","82",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-20","76","H,,S","83",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-21","73","H,,S","81",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-22","74","H,,S","84",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-23","74","H,,S","84",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-24","77","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-25","76","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-26","75","H,,S","83",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-27","74","H,,S","83",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-28","73","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-29","76","H,,S","85",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-30","77","H,,S","85",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2011-12-31","75","H,,S","85",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-01","78","H,,S","85",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-02","76","H,,S","83",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-03","76","H,,S","84",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-04","75","H,,S","84",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-05","70","H,,S","78",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-06","71","H,,S","77",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-07","72","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-08","73","H,,S","83",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-09","75","H,,S","83",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-10","75","H,,S","82",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-11","77","H,,S","86",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-12","78","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-13","76","H,,S","88",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-14","76","H,,S","86",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-15","74","H,,S","85",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-16","76","H,,S","83",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-17","72","H,,S","81",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-18","73","H,,S","78",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-19","73","H,,S","83",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-20","74","H,,S","83",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-21","73","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-22","76","H,,S","84",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-23","75","H,,S","84",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-24","75","H,,S","83",",,S","64",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-25","74","H,,S","83",",,S","64",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-26","72","H,,S","82",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-27","73","H,,S","83",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-28","74","H,,S","81",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-29","74","H,,S","81",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-30","74","H,,S","80",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-01-31","75","H,,S","81",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-02-01","74","H,,S","81",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-02-02","74","H,,S","83",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-02-03","74","H,,S","83",",,S","64",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2012-02-04","75","H,,S","83",",,S","64",",,S"
